ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid,spread,relative_spread,moneyness,moneyness_pct,moneyness_cat,phase,days_from_apr2,realised_vol
PG,2025-05-06,PG250516C00115000,PG,2025-05-16 20:00:00,call,115.0,2025-02-19 14:30:00,10,2025-05-06 20:00:00,43.0,70,44.325,45.65,70,53.32,2,0,True,44.25,0.075,159.25,False,2.6499999999999986,0.0597856739988719,0.7221350078492935,-27.78649921507064,ITM,2,34,0.25727293559472686
PG,2025-05-06,PG250516C00120000,PG,2025-05-16 20:00:00,call,120.0,2025-02-19 14:30:00,10,2025-05-06 20:00:00,38.05,70,39.375,40.7,70,40.49,0,0,True,39.25,0.125,159.25,False,2.6500000000000057,0.0673015873015874,0.7535321821036107,-24.646781789638933,ITM,2,34,0.25727293559472686
PG,2025-05-06,PG250516C00125000,PG,2025-05-16 20:00:00,call,125.0,2025-02-19 14:30:00,10,2025-05-06 20:00:00,33.05,72,34.775,36.5,72,45.85,0,0,True,34.25,0.525,159.25,False,3.450000000000003,0.0992092020129404,0.7849293563579278,-21.50706436420722,ITM,2,34,0.25727293559472686
PG,2025-05-06,PG250516C00130000,PG,2025-05-16 20:00:00,call,130.0,2025-02-19 14:30:00,10,2025-05-06 20:00:00,28.0,72,29.65,31.3,76,29.72,0,0,True,29.25,0.4,159.25,False,3.3000000000000007,0.1112984822934233,0.8163265306122449,-18.367346938775512,ITM,2,34,0.25727293559472686
PG,2025-05-06,PG250516C00135000,PG,2025-05-16 20:00:00,call,135.0,2025-02-19 14:30:00,10,2025-05-06 20:00:00,23.3,74,24.05,24.8,57,24.47,0,0,True,24.25,0.2,159.25,False,1.5,0.0623700623700623,0.847723704866562,-15.2276295133438,ITM,2,34,0.25727293559472686
PG,2025-05-06,PG250516C00140000,PG,2025-05-16 20:00:00,call,140.0,2025-02-19 14:30:00,10,2025-05-06 20:00:00,19.3,10,19.525,19.75,15,22.25,3,0,True,19.25,0.275,159.25,False,0.4499999999999993,0.0230473751600511,0.8791208791208791,-12.087912087912088,ITM,2,34,0.25727293559472686
PG,2025-05-06,PG250516C00145000,PG,2025-05-16 20:00:00,call,145.0,2025-02-19 14:30:00,10,2025-05-06 20:00:00,14.25,10,14.575,14.9,56,16.0,9,0,True,14.25,0.325,159.25,False,0.6500000000000004,0.0445969125214408,0.9105180533751962,-8.948194662480377,ITM,2,34,0.25727293559472686
PG,2025-05-06,PG250516C00148000,PG,2025-05-16 20:00:00,call,148.0,2025-05-01 13:30:00,10,2025-05-06 20:00:00,11.35,12,11.65,11.95,39,0.0,0,0,True,11.25,0.4,159.25,False,0.5999999999999996,0.0515021459227467,0.9293563579277864,-7.064364207221351,ITM,2,34,0.25727293559472686
PG,2025-05-06,PG250516C00149000,PG,2025-05-16 20:00:00,call,149.0,2025-05-01 13:30:00,10,2025-05-06 20:00:00,10.45,15,10.7,10.95,21,0.0,0,0,True,10.25,0.45,159.25,False,0.5,0.0467289719626168,0.93563579277865,-6.436420722135009,ITM,2,34,0.25727293559472686
PG,2025-05-06,PG250516C00150000,PG,2025-05-16 20:00:00,call,150.0,2025-02-19 14:30:00,10,2025-05-06 20:00:00,9.4,10,9.725,10.05,44,9.1,59,0,True,9.25,0.475,159.25,False,0.6500000000000004,0.0668380462724936,0.9419152276295132,-5.808477237048666,ITM,2,34,0.25727293559472686
PG,2025-05-06,PG250516C00152500,PG,2025-05-16 20:00:00,call,152.5,2025-04-21 13:30:00,10,2025-05-06 20:00:00,7.15,11,7.35,7.55,17,6.9,15,0,True,6.75,0.6,159.25,False,0.3999999999999994,0.0544217687074829,0.957613814756672,-4.23861852433281,ITM,2,34,0.25727293559472686
PG,2025-05-06,PG250516C00155000,PG,2025-05-16 20:00:00,call,155.0,2025-02-19 14:30:00,10,2025-05-06 20:00:00,5.0,11,5.175,5.35,12,5.25,127,75,True,4.25,0.925,159.25,False,0.3499999999999996,0.0676328502415458,0.9733124018838304,-2.668759811616954,ATM,2,34,0.25727293559472686
PG,2025-05-06,PG250516C00157500,PG,2025-05-16 20:00:00,call,157.5,2025-04-21 13:30:00,10,2025-05-06 20:00:00,2.85,274,3.65,4.45,286,3.45,232,7,True,1.75,1.9,159.25,False,1.6,0.4383561643835617,0.989010989010989,-1.098901098901099,ATM,2,34,0.25727293559472686
PG,2025-05-06,PG250516C00160000,PG,2025-05-16 20:00:00,call,160.0,2025-02-19 14:30:00,10,2025-05-06 20:00:00,1.53,29,1.765,2.0,16,1.86,1402,695,False,0.0,1.765,159.25,False,0.47,0.2662889518413597,1.0047095761381477,0.4709576138147566,ATM,2,34,0.25727293559472686
