ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,iv,delta,gamma,theta,vega
PG,2025-08-18,PG251121C00105000,PG,2025-11-21 16:00:00 -05:00,call,105,2025-08-12 09:30:00 -04:00,95,2025-08-18 16:00:00 -04:00,50.75,91,51.85,52.95,80,0.0,0,0,True,50.72,1.13,155.72,,,,,
PG,2025-08-18,PG251121C00110000,PG,2025-11-21 16:00:00 -05:00,call,110,2025-08-12 09:30:00 -04:00,95,2025-08-18 16:00:00 -04:00,45.95,80,46.575,47.2,9,0.0,0,0,True,45.72,0.855,155.72,,,,,
PG,2025-08-18,PG251121C00115000,PG,2025-11-21 16:00:00 -05:00,call,115,2025-08-12 09:30:00 -04:00,95,2025-08-18 16:00:00 -04:00,40.9,80,41.6,42.3,14,0.0,0,0,True,40.72,0.88,155.72,,,,,
PG,2025-08-18,PG251121C00120000,PG,2025-11-21 16:00:00 -05:00,call,120,2025-08-12 09:30:00 -04:00,95,2025-08-18 16:00:00 -04:00,35.95,80,36.675,37.4,6,0.0,0,0,True,35.72,0.955,155.72,,,,,
PG,2025-08-18,PG251121C00125000,PG,2025-11-21 16:00:00 -05:00,call,125,2025-08-12 09:30:00 -04:00,95,2025-08-18 16:00:00 -04:00,31.9,16,32.225,32.55,15,0.0,0,0,True,30.72,1.505,155.72,,,,,
PG,2025-08-18,PG251121C00130000,PG,2025-11-21 16:00:00 -05:00,call,130,2025-08-12 09:30:00 -04:00,95,2025-08-18 16:00:00 -04:00,27.05,16,27.375,27.7,15,0.0,0,0,True,25.72,1.655,155.72,,,,,
PG,2025-08-18,PG251121C00135000,PG,2025-11-21 16:00:00 -05:00,call,135,2025-08-12 09:30:00 -04:00,95,2025-08-18 16:00:00 -04:00,22.45,16,22.75,23.05,15,21.82,2,0,True,20.72,2.03,155.72,,,,,
PG,2025-08-18,PG251121C00140000,PG,2025-11-21 16:00:00 -05:00,call,140,2025-08-12 09:30:00 -04:00,95,2025-08-18 16:00:00 -04:00,18.05,21,18.3,18.55,22,16.43,2,0,True,15.72,2.58,155.72,,,,,
PG,2025-08-18,PG251121C00145000,PG,2025-11-21 16:00:00 -05:00,call,145,2025-08-12 09:30:00 -04:00,95,2025-08-18 16:00:00 -04:00,13.85,21,13.975,14.1,16,14.58,2,1,True,10.72,3.255,155.72,,,,,
PG,2025-08-18,PG251121C00150000,PG,2025-11-21 16:00:00 -05:00,call,150,2025-08-12 09:30:00 -04:00,95,2025-08-18 16:00:00 -04:00,10.0,78,10.15,10.3,20,9.96,9,5,True,5.72,4.43,155.72,,,,,
PG,2025-08-18,PG251121C00155000,PG,2025-11-21 16:00:00 -05:00,call,155,2025-08-12 09:30:00 -04:00,95,2025-08-18 16:00:00 -04:00,6.8,55,6.9,7.0,54,6.97,24,34,True,0.72,6.18,155.72,,,,,
