ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid
PG,2025-04-10,PG251017C00090000,PG,2025-10-17 20:00:00,call,90,2025-02-25 14:30:00,190,2025-04-10 20:00:00,72.6,19,74.175,75.75,68,0.0,0,0,True,73.56,0.615,163.56,False
PG,2025-04-10,PG251017C00095000,PG,2025-10-17 20:00:00,call,95,2025-02-25 14:30:00,190,2025-04-10 20:00:00,67.55,21,69.275,71.0,50,0.0,0,0,True,68.56,0.715,163.56,False
PG,2025-04-10,PG251017C00100000,PG,2025-10-17 20:00:00,call,100,2025-02-25 14:30:00,190,2025-04-10 20:00:00,63.1,9,64.6,66.1,34,64.6,3,0,True,63.56,1.04,163.56,False
PG,2025-04-10,PG251017C00105000,PG,2025-10-17 20:00:00,call,105,2025-02-25 14:30:00,190,2025-04-10 20:00:00,58.4,9,59.925,61.45,39,0.0,0,0,True,58.56,1.365,163.56,False
PG,2025-04-10,PG251017C00110000,PG,2025-10-17 20:00:00,call,110,2025-02-21 14:30:00,190,2025-04-10 20:00:00,53.75,9,55.25,56.75,36,0.0,0,0,True,53.56,1.69,163.56,False
PG,2025-04-10,PG251017C00115000,PG,2025-10-17 20:00:00,call,115,2025-02-21 14:30:00,190,2025-04-10 20:00:00,49.0,5,50.55,52.1,40,0.0,0,0,True,48.56,1.99,163.56,False
PG,2025-04-10,PG251017C00120000,PG,2025-10-17 20:00:00,call,120,2025-02-21 14:30:00,190,2025-04-10 20:00:00,43.6,51,45.475,47.35,17,0.0,0,0,True,43.56,1.915,163.56,False
PG,2025-04-10,PG251017C00125000,PG,2025-10-17 20:00:00,call,125,2025-02-21 14:30:00,190,2025-04-10 20:00:00,40.05,5,41.45,42.85,10,0.0,0,0,True,38.56,2.89,163.56,False
PG,2025-04-10,PG251017C00130000,PG,2025-10-17 20:00:00,call,130,2025-02-21 14:30:00,190,2025-04-10 20:00:00,35.65,5,37.075,38.5,10,0.0,0,0,True,33.56,3.515,163.56,False
PG,2025-04-10,PG251017C00135000,PG,2025-10-17 20:00:00,call,135,2025-02-21 14:30:00,190,2025-04-10 20:00:00,31.8,5,32.825,33.85,10,31.7,3,0,True,28.56,4.265,163.56,False
