ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,iv,delta,gamma,theta,vega,is_illiquid
PG,2025-04-07,PG250411C00125000,PG,2025-04-11 20:00:00,call,125.0,2025-02-27 14:30:00,4,2025-04-07 20:00:00,34.0,10,35.175,36.35,10,0.0,0,0,True,35.23,0.055,160.23,,,,,,False
PG,2025-04-07,PG250411C00130000,PG,2025-04-11 20:00:00,call,130.0,2025-02-27 14:30:00,4,2025-04-07 20:00:00,28.7,10,30.35,32.0,10,0.0,0,0,True,30.23,0.12,160.23,,,,,,False
PG,2025-04-07,PG250411C00135000,PG,2025-04-11 20:00:00,call,135.0,2025-02-27 14:30:00,4,2025-04-07 20:00:00,24.6,10,25.825,27.05,10,33.1,4,0,True,25.23,0.595,160.23,,,,,,False
PG,2025-04-07,PG250411C00140000,PG,2025-04-11 20:00:00,call,140.0,2025-02-27 14:30:00,4,2025-04-07 20:00:00,19.45,10,20.8,22.15,10,24.35,1,0,True,20.23,0.57,160.23,,,,,,False
PG,2025-04-07,PG250411C00144000,PG,2025-04-11 20:00:00,call,144.0,2025-04-01 13:30:00,4,2025-04-07 20:00:00,15.75,11,17.0,18.25,11,0.0,0,0,True,16.23,0.77,160.23,,,,,,False
PG,2025-04-07,PG250411C00145000,PG,2025-04-11 20:00:00,call,145.0,2025-02-27 14:30:00,4,2025-04-07 20:00:00,14.3,10,15.8,17.3,10,21.4,18,0,True,15.23,0.57,160.23,,,,,,False
PG,2025-04-07,PG250411C00146000,PG,2025-04-11 20:00:00,call,146.0,2025-04-01 13:30:00,4,2025-04-07 20:00:00,13.7,10,14.975,16.25,10,0.0,0,0,True,14.23,0.745,160.23,,,,,,False
PG,2025-04-07,PG250411C00147000,PG,2025-04-11 20:00:00,call,147.0,2025-04-01 13:30:00,4,2025-04-07 20:00:00,12.85,11,13.7,14.55,11,0.0,0,0,True,13.23,0.47,160.23,,,,,,False
PG,2025-04-07,PG250411C00148000,PG,2025-04-11 20:00:00,call,148.0,2025-04-01 13:30:00,4,2025-04-07 20:00:00,11.0,15,12.3,13.6,15,21.6,7,0,True,12.23,0.07,160.23,,,,,,False
PG,2025-04-07,PG250411C00149000,PG,2025-04-11 20:00:00,call,149.0,2025-04-01 13:30:00,4,2025-04-07 20:00:00,10.55,10,11.8,13.05,10,0.0,0,0,True,11.23,0.57,160.23,,,,,,False
PG,2025-04-07,PG250411C00150000,PG,2025-04-11 20:00:00,call,150.0,2025-02-27 14:30:00,4,2025-04-07 20:00:00,9.8,16,10.85,11.9,13,10.85,58,1,True,10.23,0.62,160.23,,,,,,False
