ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,iv,delta,gamma,theta,vega
PG,2025-03-25,PG250404C00144000,PG,2025-04-04 16:00:00 -04:00,call,144.0,2025-03-24 09:30:00 -04:00,10,2025-03-25 16:00:00 -04:00,18.65,72,19.05,19.45,52,0.0,0,0,True,18.85,0.2,162.85,,,,,
PG,2025-03-25,PG250404C00145000,PG,2025-04-04 16:00:00 -04:00,call,145.0,2025-02-19 09:30:00 -05:00,10,2025-03-25 16:00:00 -04:00,17.3,75,18.325,19.35,75,0.0,0,0,True,17.85,0.475,162.85,,,,,
PG,2025-03-25,PG250404C00146000,PG,2025-04-04 16:00:00 -04:00,call,146.0,2025-03-24 09:30:00 -04:00,10,2025-03-25 16:00:00 -04:00,16.55,76,17.125,17.7,73,0.0,0,0,True,16.85,0.275,162.85,,,,,
PG,2025-03-25,PG250404C00147000,PG,2025-04-04 16:00:00 -04:00,call,147.0,2025-03-24 09:30:00 -04:00,10,2025-03-25 16:00:00 -04:00,16.0,6,16.175,16.35,8,0.0,0,0,True,15.85,0.325,162.85,,,,,
PG,2025-03-25,PG250404C00148000,PG,2025-04-04 16:00:00 -04:00,call,148.0,2025-03-24 09:30:00 -04:00,10,2025-03-25 16:00:00 -04:00,14.4,75,15.375,16.35,72,0.0,0,0,True,14.85,0.525,162.85,,,,,
PG,2025-03-25,PG250404C00149000,PG,2025-04-04 16:00:00 -04:00,call,149.0,2025-03-24 09:30:00 -04:00,10,2025-03-25 16:00:00 -04:00,12.45,76,13.45,14.45,22,0.0,0,0,True,13.85,0.4,162.85,,,,,
PG,2025-03-25,PG250404C00150000,PG,2025-04-04 16:00:00 -04:00,call,150.0,2025-02-19 09:30:00 -05:00,10,2025-03-25 16:00:00 -04:00,12.85,51,14.025,15.2,71,0.0,0,0,True,12.85,1.175,162.85,,,,,
PG,2025-03-25,PG250404C00152500,PG,2025-04-04 16:00:00 -04:00,call,152.5,2025-03-17 09:30:00 -04:00,10,2025-03-25 16:00:00 -04:00,9.05,74,10.5,11.95,71,0.0,0,0,True,10.35,0.15,162.85,,,,,
PG,2025-03-25,PG250404C00155000,PG,2025-04-04 16:00:00 -04:00,call,155.0,2025-02-19 09:30:00 -05:00,10,2025-03-25 16:00:00 -04:00,6.5,73,8.125,9.75,73,11.99,2,0,True,7.85,0.275,162.85,,,,,
PG,2025-03-25,PG250404C00157500,PG,2025-04-04 16:00:00 -04:00,call,157.5,2025-03-17 09:30:00 -04:00,10,2025-03-25 16:00:00 -04:00,5.05,141,6.025,7.0,133,5.85,2,1,True,5.35,0.675,162.85,,,,,
PG,2025-03-25,PG250404C00160000,PG,2025-04-04 16:00:00 -04:00,call,160.0,2025-02-19 09:30:00 -05:00,10,2025-03-25 16:00:00 -04:00,2.87,188,3.46,4.05,25,4.15,14,4,True,2.85,0.61,162.85,,,,,
PG,2025-03-25,PG250404C00162500,PG,2025-04-04 16:00:00 -04:00,call,162.5,2025-03-17 09:30:00 -04:00,10,2025-03-25 16:00:00 -04:00,2.13,42,2.22,2.31,98,2.2,8,177,True,0.35,1.87,162.85,,,,,
PG,2025-03-25,PG250404C00165000,PG,2025-04-04 16:00:00 -04:00,call,165.0,2025-02-19 09:30:00 -05:00,10,2025-03-25 16:00:00 -04:00,0.93,25,1.04,1.15,40,0.99,100,870,False,0.0,1.04,162.85,,,,,
PG,2025-03-25,PG250404C00167500,PG,2025-04-04 16:00:00 -04:00,call,167.5,2025-03-17 09:30:00 -04:00,10,2025-03-25 16:00:00 -04:00,0.29,11,0.65,1.01,303,0.4,108,586,False,0.0,0.65,162.85,,,,,
PG,2025-03-25,PG250404C00170000,PG,2025-04-04 16:00:00 -04:00,call,170.0,2025-02-19 09:30:00 -05:00,10,2025-03-25 16:00:00 -04:00,0.14,15,0.27,0.4,413,0.19,518,156,False,0.0,0.27,162.85,,,,,
PG,2025-03-25,PG250404C00172500,PG,2025-04-04 16:00:00 -04:00,call,172.5,2025-03-17 09:30:00 -04:00,10,2025-03-25 16:00:00 -04:00,0.05,13,0.085,0.12,3,0.09,95,9,False,0.0,0.085,162.85,,,,,
PG,2025-03-25,PG250404C00175000,PG,2025-04-04 16:00:00 -04:00,call,175.0,2025-02-19 09:30:00 -05:00,10,2025-03-25 16:00:00 -04:00,0.01,112,0.05,0.09,492,0.05,957,2,False,0.0,0.05,162.85,,,,,
PG,2025-03-25,PG250404C00177500,PG,2025-04-04 16:00:00 -04:00,call,177.5,2025-03-17 09:30:00 -04:00,10,2025-03-25 16:00:00 -04:00,0.0,0,0.235,0.47,461,0.07,25,0,False,0.0,0.235,162.85,,,,,
PG,2025-03-25,PG250404C00180000,PG,2025-04-04 16:00:00 -04:00,call,180.0,2025-02-19 09:30:00 -05:00,10,2025-03-25 16:00:00 -04:00,0.01,1,0.015,0.02,1,0.02,807,19,False,0.0,0.015,162.85,,,,,
PG,2025-03-25,PG250404C00182500,PG,2025-04-04 16:00:00 -04:00,call,182.5,2025-03-17 09:30:00 -04:00,10,2025-03-25 16:00:00 -04:00,0.0,0,0.345,0.69,475,0.0,0,0,False,0.0,0.345,162.85,,,,,
PG,2025-03-25,PG250404P00144000,PG,2025-04-04 16:00:00 -04:00,put,144.0,2025-03-24 09:30:00 -04:00,10,2025-03-25 16:00:00 -04:00,0.0,0,0.645,1.29,75,0.0,0,0,False,0.0,0.645,162.85,,,,,
PG,2025-03-25,PG250404P00145000,PG,2025-04-04 16:00:00 -04:00,put,145.0,2025-02-19 09:30:00 -05:00,10,2025-03-25 16:00:00 -04:00,0.0,0,0.65,1.3,86,0.0,0,0,False,0.0,0.65,162.85,,,,,
PG,2025-03-25,PG250404P00146000,PG,2025-04-04 16:00:00 -04:00,put,146.0,2025-03-24 09:30:00 -04:00,10,2025-03-25 16:00:00 -04:00,0.0,0,0.65,1.3,111,0.0,0,0,False,0.0,0.65,162.85,,,,,
PG,2025-03-25,PG250404P00147000,PG,2025-04-04 16:00:00 -04:00,put,147.0,2025-03-24 09:30:00 -04:00,10,2025-03-25 16:00:00 -04:00,0.0,0,0.16,0.32,94,0.18,0,10,False,0.0,0.16,162.85,,,,,
PG,2025-03-25,PG250404P00148000,PG,2025-04-04 16:00:00 -04:00,put,148.0,2025-03-24 09:30:00 -04:00,10,2025-03-25 16:00:00 -04:00,0.01,157,0.655,1.3,161,0.0,0,0,False,0.0,0.655,162.85,,,,,
PG,2025-03-25,PG250404P00149000,PG,2025-04-04 16:00:00 -04:00,put,149.0,2025-03-24 09:30:00 -04:00,10,2025-03-25 16:00:00 -04:00,0.02,146,0.36,0.7,159,0.0,0,0,False,0.0,0.36,162.85,,,,,
PG,2025-03-25,PG250404P00150000,PG,2025-04-04 16:00:00 -04:00,put,150.0,2025-02-19 09:30:00 -05:00,10,2025-03-25 16:00:00 -04:00,0.02,177,0.415,0.81,190,0.1,3,2,False,0.0,0.415,162.85,,,,,
PG,2025-03-25,PG250404P00152500,PG,2025-04-04 16:00:00 -04:00,put,152.5,2025-03-17 09:30:00 -04:00,10,2025-03-25 16:00:00 -04:00,0.1,103,0.145,0.19,1,0.15,4,94,False,0.0,0.145,162.85,,,,,
PG,2025-03-25,PG250404P00155000,PG,2025-04-04 16:00:00 -04:00,put,155.0,2025-02-19 09:30:00 -05:00,10,2025-03-25 16:00:00 -04:00,0.16,91,0.22,0.28,1,0.21,109,80,False,0.0,0.22,162.85,,,,,
PG,2025-03-25,PG250404P00157500,PG,2025-04-04 16:00:00 -04:00,put,157.5,2025-03-17 09:30:00 -04:00,10,2025-03-25 16:00:00 -04:00,0.3,13,0.37,0.44,1,0.38,71,20,False,0.0,0.37,162.85,,,,,
PG,2025-03-25,PG250404P00160000,PG,2025-04-04 16:00:00 -04:00,put,160.0,2025-02-19 09:30:00 -05:00,10,2025-03-25 16:00:00 -04:00,0.59,9,0.78,0.97,8,0.82,246,196,False,0.0,0.78,162.85,,,,,
PG,2025-03-25,PG250404P00162500,PG,2025-04-04 16:00:00 -04:00,put,162.5,2025-03-17 09:30:00 -04:00,10,2025-03-25 16:00:00 -04:00,1.38,4,1.8,2.22,7,1.58,64,40,False,0.0,1.8,162.85,,,,,
PG,2025-03-25,PG250404P00165000,PG,2025-04-04 16:00:00 -04:00,put,165.0,2025-02-19 09:30:00 -05:00,10,2025-03-25 16:00:00 -04:00,2.9,63,3.025,3.15,28,3.05,1255,93,True,2.15,0.875,162.85,,,,,
PG,2025-03-25,PG250404P00167500,PG,2025-04-04 16:00:00 -04:00,put,167.5,2025-03-17 09:30:00 -04:00,10,2025-03-25 16:00:00 -04:00,4.65,7,5.15,5.65,113,4.85,87,12,True,4.65,0.5,162.85,,,,,
PG,2025-03-25,PG250404P00170000,PG,2025-04-04 16:00:00 -04:00,put,170.0,2025-02-19 09:30:00 -05:00,10,2025-03-25 16:00:00 -04:00,7.05,6,7.325,7.6,71,6.7,114,3,True,7.15,0.175,162.85,,,,,
PG,2025-03-25,PG250404P00172500,PG,2025-04-04 16:00:00 -04:00,put,172.5,2025-03-17 09:30:00 -04:00,10,2025-03-25 16:00:00 -04:00,9.5,6,10.125,10.75,71,9.15,40,1,True,9.65,0.475,162.85,,,,,
PG,2025-03-25,PG250404P00175000,PG,2025-04-04 16:00:00 -04:00,put,175.0,2025-02-19 09:30:00 -05:00,10,2025-03-25 16:00:00 -04:00,11.2,71,12.225,13.25,71,11.65,25,1,True,12.15,0.075,162.85,,,,,
PG,2025-03-25,PG250404P00177500,PG,2025-04-04 16:00:00 -04:00,put,177.5,2025-03-17 09:30:00 -04:00,10,2025-03-25 16:00:00 -04:00,14.1,76,14.975,15.85,71,11.1,0,0,True,14.65,0.325,162.85,,,,,
PG,2025-03-25,PG250404P00180000,PG,2025-04-04 16:00:00 -04:00,put,180.0,2025-02-19 09:30:00 -05:00,10,2025-03-25 16:00:00 -04:00,17.0,5,17.175,17.35,6,9.14,2,0,True,17.15,0.025,162.85,,,,,
PG,2025-03-25,PG250404P00182500,PG,2025-04-04 16:00:00 -04:00,put,182.5,2025-03-17 09:30:00 -04:00,10,2025-03-25 16:00:00 -04:00,19.35,71,19.9,20.45,71,0.0,0,0,True,19.65,0.25,162.85,,,,,
