ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid
PG,2025-12-15,PG260116C00100000,PG,2026-01-16 21:00:00,call,100,2023-09-11 13:30:00,32,2025-12-15 21:00:00,43.6,80,45.6,47.6,71,39.5,90,0,True,45.13,0.47,145.13,False
PG,2025-12-15,PG260116C00105000,PG,2026-01-16 21:00:00,call,105,2023-09-11 13:30:00,32,2025-12-15 21:00:00,38.65,103,40.65,42.65,78,37.0,5,0,True,40.13,0.52,145.13,False
PG,2025-12-15,PG260116C00110000,PG,2026-01-16 21:00:00,call,110,2023-09-11 13:30:00,32,2025-12-15 21:00:00,33.65,71,35.65,37.65,87,41.5,16,0,True,35.13,0.52,145.13,False
PG,2025-12-15,PG260116C00115000,PG,2026-01-16 21:00:00,call,115,2023-09-11 13:30:00,32,2025-12-15 21:00:00,28.7,78,30.65,32.6,71,40.84,9,0,True,30.13,0.52,145.13,False
PG,2025-12-15,PG260116C00120000,PG,2026-01-16 21:00:00,call,120,2023-09-11 13:30:00,32,2025-12-15 21:00:00,23.75,75,25.725,27.7,71,21.15,29,0,True,25.13,0.595,145.13,False
PG,2025-12-15,PG260116C00125000,PG,2026-01-16 21:00:00,call,125,2023-09-11 13:30:00,32,2025-12-15 21:00:00,18.8,133,20.8,22.8,157,18.19,74,0,True,20.13,0.67,145.13,False
PG,2025-12-15,PG260116C00130000,PG,2026-01-16 21:00:00,call,130,2023-09-11 13:30:00,32,2025-12-15 21:00:00,13.9,528,15.6,17.3,501,14.0,255,0,True,15.13,0.47,145.13,False
PG,2025-12-15,PG260116C00135000,PG,2026-01-16 21:00:00,call,135,2023-09-11 13:30:00,32,2025-12-15 21:00:00,9.15,539,11.075,13.0,526,10.11,561,16,True,10.13,0.945,145.13,False
PG,2025-12-15,PG260116C00140000,PG,2026-01-16 21:00:00,call,140,2023-09-11 13:30:00,32,2025-12-15 21:00:00,6.15,525,6.525,6.9,1,6.55,2751,327,True,5.13,1.395,145.13,False
PG,2025-12-15,PG260116C00145000,PG,2026-01-16 21:00:00,call,145,2023-09-11 13:30:00,32,2025-12-15 21:00:00,3.15,201,3.275,3.4,5,3.3,10209,7373,True,0.13,3.145,145.13,False
PG,2025-12-15,PG260116C00150000,PG,2026-01-16 21:00:00,call,150,2023-09-11 13:30:00,32,2025-12-15 21:00:00,1.11,38,1.205,1.3,15,1.2,6692,1018,False,0.0,1.205,145.13,False
PG,2025-12-15,PG260116C00155000,PG,2026-01-16 21:00:00,call,155,2023-09-11 13:30:00,32,2025-12-15 21:00:00,0.35,48,0.375,0.4,10,0.4,10085,611,False,0.0,0.375,145.13,False
PG,2025-12-15,PG260116C00160000,PG,2026-01-16 21:00:00,call,160,2023-09-11 13:30:00,32,2025-12-15 21:00:00,0.1,1,0.14,0.18,1,0.15,12247,129,False,0.0,0.14,145.13,False
