ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,iv,delta,gamma,theta,vega,is_illiquid
PG,2025-08-18,PG250822C00139000,PG,2025-08-22 20:00:00,call,139.0,2025-08-07 13:30:00,4,2025-08-18 20:00:00,16.7,23,16.9,17.1,24,0.0,0,0,True,16.72,0.18,155.72,,,,,,False
PG,2025-08-18,PG250822C00140000,PG,2025-08-22 20:00:00,call,140.0,2025-07-03 13:30:00,4,2025-08-18 20:00:00,15.7,21,15.9,16.1,21,12.85,12,0,True,15.72,0.18,155.72,,,,,,False
PG,2025-08-18,PG250822C00141000,PG,2025-08-22 20:00:00,call,141.0,2025-08-04 13:30:00,4,2025-08-18 20:00:00,14.7,21,14.925,15.15,21,0.0,0,0,True,14.72,0.205,155.72,,,,,,False
PG,2025-08-18,PG250822C00142000,PG,2025-08-22 20:00:00,call,142.0,2025-08-04 13:30:00,4,2025-08-18 20:00:00,13.7,21,13.925,14.15,23,0.0,0,0,True,13.72,0.205,155.72,,,,,,False
PG,2025-08-18,PG250822C00143000,PG,2025-08-22 20:00:00,call,143.0,2025-08-04 13:30:00,4,2025-08-18 20:00:00,12.6,21,12.875,13.15,21,12.1,1,0,True,12.72,0.155,155.72,,,,,,False
PG,2025-08-18,PG250822C00144000,PG,2025-08-22 20:00:00,call,144.0,2025-08-04 13:30:00,4,2025-08-18 20:00:00,11.55,40,11.85,12.15,24,0.0,0,0,True,11.72,0.13,155.72,,,,,,False
PG,2025-08-18,PG250822C00145000,PG,2025-08-22 20:00:00,call,145.0,2025-07-03 13:30:00,4,2025-08-18 20:00:00,10.55,31,10.85,11.15,15,6.9,7,0,True,10.72,0.13,155.72,,,,,,False
PG,2025-08-18,PG250822C00146000,PG,2025-08-22 20:00:00,call,146.0,2025-08-04 13:30:00,4,2025-08-18 20:00:00,9.55,34,9.85,10.15,21,0.0,0,0,True,9.72,0.13,155.72,,,,,,False
PG,2025-08-18,PG250822C00147000,PG,2025-08-22 20:00:00,call,147.0,2025-08-04 13:30:00,4,2025-08-18 20:00:00,8.55,36,8.9,9.25,16,7.85,1,0,True,8.72,0.18,155.72,,,,,,False
PG,2025-08-18,PG250822C00148000,PG,2025-08-22 20:00:00,call,148.0,2025-08-04 13:30:00,4,2025-08-18 20:00:00,7.8,33,8.025,8.25,16,5.95,23,0,True,7.72,0.305,155.72,,,,,,False
PG,2025-08-18,PG250822C00149000,PG,2025-08-22 20:00:00,call,149.0,2025-08-04 13:30:00,4,2025-08-18 20:00:00,6.6,33,6.9,7.2,15,6.5,6,0,True,6.72,0.18,155.72,,,,,,False
PG,2025-08-18,PG250822C00150000,PG,2025-08-22 20:00:00,call,150.0,2025-07-03 13:30:00,4,2025-08-18 20:00:00,5.85,48,6.025,6.2,50,5.7,275,7,True,5.72,0.305,155.72,,,,,,False
PG,2025-08-18,PG250822C00152500,PG,2025-08-22 20:00:00,call,152.5,2025-08-04 13:30:00,4,2025-08-18 20:00:00,3.55,98,3.65,3.75,17,3.8,176,12,True,3.22,0.43,155.72,,,,,,False
PG,2025-08-18,PG250822C00155000,PG,2025-08-22 20:00:00,call,155.0,2025-07-03 13:30:00,4,2025-08-18 20:00:00,1.72,46,1.77,1.82,11,1.75,994,180,True,0.72,1.05,155.72,,,,,,False
PG,2025-08-18,PG250822C00157500,PG,2025-08-22 20:00:00,call,157.5,2025-08-04 13:30:00,4,2025-08-18 20:00:00,0.54,217,0.585,0.63,77,0.63,1569,1683,False,0.0,0.585,155.72,,,,,,False
PG,2025-08-18,PG250822C00160000,PG,2025-08-22 20:00:00,call,160.0,2025-07-03 13:30:00,4,2025-08-18 20:00:00,0.12,453,0.15,0.18,258,0.14,1413,490,False,0.0,0.15,155.72,,,,,,False
PG,2025-08-18,PG250822C00162500,PG,2025-08-22 20:00:00,call,162.5,2025-08-04 13:30:00,4,2025-08-18 20:00:00,0.03,1,0.05,0.07,19,0.04,630,174,False,0.0,0.05,155.72,,,,,,False
PG,2025-08-18,PG250822C00165000,PG,2025-08-22 20:00:00,call,165.0,2025-07-03 13:30:00,4,2025-08-18 20:00:00,0.01,2,0.03,0.05,3,0.03,688,12,False,0.0,0.03,155.72,,,,,,False
PG,2025-08-18,PG250822C00167500,PG,2025-08-22 20:00:00,call,167.5,2025-08-04 13:30:00,4,2025-08-18 20:00:00,0.0,0,0.135,0.27,366,0.01,0,9,False,0.0,0.135,155.72,,,,,,True
PG,2025-08-18,PG250822C00170000,PG,2025-08-22 20:00:00,call,170.0,2025-07-03 13:30:00,4,2025-08-18 20:00:00,0.0,0,0.04,0.08,39,0.01,269,0,False,0.0,0.04,155.72,,,,,,True
PG,2025-08-18,PG250822P00139000,PG,2025-08-22 20:00:00,put,139.0,2025-08-07 13:30:00,4,2025-08-18 20:00:00,0.0,0,0.1,0.2,212,0.0,0,0,False,0.0,0.1,155.72,,,,,,True
PG,2025-08-18,PG250822P00140000,PG,2025-08-22 20:00:00,put,140.0,2025-07-03 13:30:00,4,2025-08-18 20:00:00,0.0,0,0.08,0.16,313,0.06,98,15,False,0.0,0.08,155.72,,,,,,True
PG,2025-08-18,PG250822P00141000,PG,2025-08-22 20:00:00,put,141.0,2025-08-04 13:30:00,4,2025-08-18 20:00:00,0.0,0,0.17,0.34,333,0.01,10,1,False,0.0,0.17,155.72,,,,,,True
PG,2025-08-18,PG250822P00142000,PG,2025-08-22 20:00:00,put,142.0,2025-08-04 13:30:00,4,2025-08-18 20:00:00,0.0,0,0.105,0.21,268,0.06,13,0,False,0.0,0.105,155.72,,,,,,True
PG,2025-08-18,PG250822P00143000,PG,2025-08-22 20:00:00,put,143.0,2025-08-04 13:30:00,4,2025-08-18 20:00:00,0.0,0,0.115,0.23,320,0.05,24,3,False,0.0,0.115,155.72,,,,,,True
PG,2025-08-18,PG250822P00144000,PG,2025-08-22 20:00:00,put,144.0,2025-08-04 13:30:00,4,2025-08-18 20:00:00,0.01,116,0.115,0.22,445,0.01,10,7,False,0.0,0.115,155.72,,,,,,False
PG,2025-08-18,PG250822P00145000,PG,2025-08-22 20:00:00,put,145.0,2025-07-03 13:30:00,4,2025-08-18 20:00:00,0.0,0,0.07,0.14,282,0.12,320,1,False,0.0,0.07,155.72,,,,,,True
