ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid,spread,relative_spread,moneyness,moneyness_pct,moneyness_cat,phase,days_from_apr2,realised_vol
PG,2025-03-25,PG250620C00110000,PG,2025-06-20 20:00:00,call,110,2024-02-05 14:30:00,87,2025-03-25 20:00:00,52.95,53,53.675,54.4,71,54.15,1,0,True,52.85,0.825,162.85,False,1.4499999999999955,0.0270144387517465,0.6754682222904513,-32.453177770954866,ITM,1,-8,
PG,2025-03-25,PG250620C00115000,PG,2025-06-20 20:00:00,call,115,2024-02-05 14:30:00,87,2025-03-25 20:00:00,47.5,74,48.675,49.85,72,0.0,0,0,True,47.85,0.825,162.85,False,2.3500000000000014,0.0482794042116076,0.7061713233036537,-29.38286766963463,ITM,1,-8,
PG,2025-03-25,PG250620C00120000,PG,2025-06-20 20:00:00,call,120,2024-02-05 14:30:00,87,2025-03-25 20:00:00,41.65,75,43.0,44.35,71,51.07,2,0,True,42.85,0.15,162.85,False,2.700000000000003,0.0627906976744186,0.736874424316856,-26.3125575683144,ITM,1,-8,
PG,2025-03-25,PG250620C00125000,PG,2025-06-20 20:00:00,call,125,2024-02-05 14:30:00,87,2025-03-25 20:00:00,38.25,38,39.1,39.95,73,44.7,1,0,True,37.85,1.25,162.85,False,1.7000000000000028,0.0434782608695652,0.7675775253300584,-23.242247466994165,ITM,1,-8,
PG,2025-03-25,PG250620C00130000,PG,2025-06-20 20:00:00,call,130,2024-02-05 14:30:00,87,2025-03-25 20:00:00,32.75,75,33.35,33.95,9,37.4,7,0,True,32.85,0.5,162.85,False,1.2000000000000028,0.0359820089955023,0.7982806263432607,-20.17193736567393,ITM,1,-8,
PG,2025-03-25,PG250620C00135000,PG,2025-06-20 20:00:00,call,135,2024-02-05 14:30:00,87,2025-03-25 20:00:00,27.1,72,28.625,30.15,70,32.75,29,0,True,27.85,0.775,162.85,False,3.049999999999997,0.1065502183406112,0.8289837273564631,-17.1016272643537,ITM,1,-8,
PG,2025-03-25,PG250620C00140000,PG,2025-06-20 20:00:00,call,140,2024-02-05 14:30:00,87,2025-03-25 20:00:00,22.45,165,23.425,24.4,10,32.1,52,0,True,22.85,0.575,162.85,False,1.9499999999999995,0.0832443970117395,0.8596868283696654,-14.031317163033464,ITM,1,-8,
PG,2025-03-25,PG250620C00145000,PG,2025-06-20 20:00:00,call,145,2024-02-05 14:30:00,87,2025-03-25 20:00:00,18.45,309,19.575,20.7,336,25.3,80,0,True,17.85,1.725,162.85,False,2.25,0.1149425287356321,0.8903899293828677,-10.961007061713229,ITM,1,-8,
PG,2025-03-25,PG250620C00150000,PG,2025-06-20 20:00:00,call,150,2024-02-05 14:30:00,87,2025-03-25 20:00:00,14.35,427,15.325,16.3,315,15.27,142,2,True,12.85,2.475,162.85,False,1.950000000000001,0.1272430668841762,0.92109303039607,-7.890696960392997,ITM,1,-8,
PG,2025-03-25,PG250620C00155000,PG,2025-06-20 20:00:00,call,155,2024-02-05 14:30:00,87,2025-03-25 20:00:00,10.5,459,10.95,11.4,7,11.09,113,2,True,7.85,3.1,162.85,False,0.9000000000000004,0.0821917808219178,0.9517961314092724,-4.820386859072763,ITM,1,-8,
PG,2025-03-25,PG250620C00160000,PG,2025-06-20 20:00:00,call,160,2024-02-05 14:30:00,87,2025-03-25 20:00:00,7.65,47,7.775,7.9,52,7.92,1201,12,True,2.85,4.925,162.85,False,0.25,0.0321543408360128,0.9824992324224748,-1.7500767577525296,ATM,1,-8,
PG,2025-03-25,PG250620C00165000,PG,2025-06-20 20:00:00,call,165,2024-02-05 14:30:00,87,2025-03-25 20:00:00,4.8,17,4.9,5.0,116,4.9,1510,216,False,0.0,4.9,162.85,False,0.2000000000000001,0.0408163265306122,1.013202333435677,1.3202333435677038,ATM,1,-8,
PG,2025-03-25,PG250620C00170000,PG,2025-06-20 20:00:00,call,170,2024-02-05 14:30:00,87,2025-03-25 20:00:00,2.72,92,2.79,2.86,14,2.84,1420,234,False,0.0,2.79,162.85,False,0.1399999999999996,0.0501792114695339,1.0439054344488794,4.390543444887937,OTM,1,-8,
PG,2025-03-25,PG250620C00175000,PG,2025-06-20 20:00:00,call,175,2024-02-05 14:30:00,87,2025-03-25 20:00:00,1.39,59,1.54,1.69,311,1.48,2468,1231,False,0.0,1.54,162.85,False,0.3,0.1948051948051948,1.0746085354620818,7.460853546208171,OTM,1,-8,
PG,2025-03-25,PG250620C00180000,PG,2025-06-20 20:00:00,call,180,2024-02-05 14:30:00,87,2025-03-25 20:00:00,0.65,50,0.715,0.78,46,0.7,16321,306,False,0.0,0.715,162.85,False,0.13,0.1818181818181818,1.105311636475284,10.531163647528404,OTM,1,-8,
PG,2025-03-25,PG250620C00185000,PG,2025-06-20 20:00:00,call,185,2024-02-05 14:30:00,87,2025-03-25 20:00:00,0.12,587,0.245,0.37,4,0.35,4516,107,False,0.0,0.245,162.85,False,0.25,1.020408163265306,1.1360147374884864,13.60147374884864,OTM,1,-8,
PG,2025-03-25,PG250620C00190000,PG,2025-06-20 20:00:00,call,190,2024-02-05 14:30:00,87,2025-03-25 20:00:00,0.09,289,0.255,0.42,446,0.19,5084,28,False,0.0,0.255,162.85,False,0.3299999999999999,1.2941176470588234,1.1667178385016888,16.671783850168868,OTM,1,-8,
PG,2025-03-25,PG250620C00195000,PG,2025-06-20 20:00:00,call,195,2024-02-05 14:30:00,87,2025-03-25 20:00:00,0.01,274,0.105,0.2,294,0.29,1704,0,False,0.0,0.105,162.85,False,0.19,1.809523809523809,1.1974209395148911,19.742093951489103,OTM,1,-8,
PG,2025-03-25,PG250620C00200000,PG,2025-06-20 20:00:00,call,200,2024-02-05 14:30:00,87,2025-03-25 20:00:00,0.05,50,0.115,0.18,354,0.06,2548,4,False,0.0,0.115,162.85,False,0.13,1.1304347826086956,1.228124040528093,22.812404052809335,OTM,1,-8,
PG,2025-03-25,PG250620C00210000,PG,2025-06-20 20:00:00,call,210,2024-02-05 14:30:00,87,2025-03-25 20:00:00,0.0,0,0.25,0.5,627,0.36,165,0,False,0.0,0.25,162.85,True,0.5,2.0,1.289530242554498,28.953024255449805,OTM,1,-8,
PG,2025-03-25,PG250620P00110000,PG,2025-06-20 20:00:00,put,110,2024-02-05 14:30:00,87,2025-03-25 20:00:00,0.1,5,0.215,0.33,79,0.12,33,0,False,0.0,0.215,162.85,False,0.23,1.0697674418604652,0.6754682222904513,-32.453177770954866,OTM,1,-8,
PG,2025-03-25,PG250620P00115000,PG,2025-06-20 20:00:00,put,115,2024-02-05 14:30:00,87,2025-03-25 20:00:00,0.07,60,0.385,0.7,158,0.19,86,0,False,0.0,0.385,162.85,False,0.6299999999999999,1.636363636363636,0.7061713233036537,-29.38286766963463,OTM,1,-8,
PG,2025-03-25,PG250620P00120000,PG,2025-06-20 20:00:00,put,120,2024-02-05 14:30:00,87,2025-03-25 20:00:00,0.09,169,0.335,0.58,241,0.28,115,0,False,0.0,0.335,162.85,False,0.49,1.4626865671641789,0.736874424316856,-26.3125575683144,OTM,1,-8,
PG,2025-03-25,PG250620P00125000,PG,2025-06-20 20:00:00,put,125,2024-02-05 14:30:00,87,2025-03-25 20:00:00,0.11,143,0.205,0.3,1,0.29,423,40,False,0.0,0.205,162.85,False,0.19,0.926829268292683,0.7675775253300584,-23.242247466994165,OTM,1,-8,
PG,2025-03-25,PG250620P00130000,PG,2025-06-20 20:00:00,put,130,2024-02-05 14:30:00,87,2025-03-25 20:00:00,0.18,211,0.47,0.76,244,0.41,225,0,False,0.0,0.47,162.85,False,0.5800000000000001,1.2340425531914896,0.7982806263432607,-20.17193736567393,OTM,1,-8,
PG,2025-03-25,PG250620P00135000,PG,2025-06-20 20:00:00,put,135,2024-02-05 14:30:00,87,2025-03-25 20:00:00,0.25,359,1.12,1.99,318,0.47,1938,0,False,0.0,1.12,162.85,False,1.74,1.5535714285714284,0.8289837273564631,-17.1016272643537,OTM,1,-8,
PG,2025-03-25,PG250620P00140000,PG,2025-06-20 20:00:00,put,140,2024-02-05 14:30:00,87,2025-03-25 20:00:00,0.42,413,0.695,0.97,181,0.67,4165,35,False,0.0,0.695,162.85,False,0.55,0.7913669064748202,0.8596868283696654,-14.031317163033464,OTM,1,-8,
PG,2025-03-25,PG250620P00145000,PG,2025-06-20 20:00:00,put,145,2024-02-05 14:30:00,87,2025-03-25 20:00:00,0.96,88,1.14,1.32,141,1.01,1511,16,False,0.0,1.14,162.85,False,0.3600000000000001,0.3157894736842106,0.8903899293828677,-10.961007061713229,OTM,1,-8,
