ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid,spread,relative_spread,moneyness,moneyness_pct,moneyness_cat,phase,days_from_apr2
PG,2025-05-09,PG251017C00085000,PG,2025-10-17 20:00:00,call,85,2025-04-14 13:30:00,161,2025-05-09 20:00:00,71.8,70,73.575,75.35,70,0.0,0,0,True,72.66,0.915,157.66,False,3.549999999999997,0.048250084947332614,0.539134847139414,-46.08651528605861,ITM,2,37
PG,2025-05-09,PG251017C00090000,PG,2025-10-17 20:00:00,call,90,2025-02-25 14:30:00,161,2025-05-09 20:00:00,66.95,70,68.3,69.65,70,0.0,0,0,True,67.66,0.64,157.66,False,2.700000000000003,0.039531478770131814,0.5708486616770265,-42.91513383229735,ITM,2,37
PG,2025-05-09,PG251017C00095000,PG,2025-10-17 20:00:00,call,95,2025-02-25 14:30:00,161,2025-05-09 20:00:00,62.2,70,63.85,65.5,70,0.0,0,0,True,62.66,1.19,157.66,False,3.299999999999997,0.05168363351605321,0.6025624762146391,-39.74375237853609,ITM,2,37
PG,2025-05-09,PG251017C00100000,PG,2025-10-17 20:00:00,call,100,2025-02-25 14:30:00,161,2025-05-09 20:00:00,57.55,77,59.1,60.65,77,64.6,3,0,True,57.66,1.44,157.66,False,3.1000000000000014,0.05245346869712354,0.6342762907522517,-36.57237092477483,ITM,2,37
PG,2025-05-09,PG251017C00105000,PG,2025-10-17 20:00:00,call,105,2025-02-25 14:30:00,161,2025-05-09 20:00:00,52.6,77,54.25,55.9,81,0.0,0,0,True,52.66,1.59,157.66,False,3.299999999999997,0.06082949308755755,0.6659901052898642,-33.40098947101357,ITM,2,37
PG,2025-05-09,PG251017C00110000,PG,2025-10-17 20:00:00,call,110,2025-02-21 14:30:00,161,2025-05-09 20:00:00,48.15,77,49.3,50.45,76,0.0,0,0,True,47.66,1.64,157.66,False,2.3000000000000043,0.04665314401622727,0.6977039198274768,-30.229608017252314,ITM,2,37
PG,2025-05-09,PG251017C00115000,PG,2025-10-17 20:00:00,call,115,2025-02-21 14:30:00,161,2025-05-09 20:00:00,44.0,48,44.65,45.3,36,0.0,0,0,True,42.66,1.99,157.66,False,1.2999999999999972,0.02911534154535268,0.7294177343650895,-27.058226563491054,ITM,2,37
PG,2025-05-09,PG251017C00120000,PG,2025-10-17 20:00:00,call,120,2025-02-21 14:30:00,161,2025-05-09 20:00:00,39.25,62,39.925,40.6,14,0.0,0,0,True,37.66,2.265,157.66,False,1.3500000000000014,0.03381340012523485,0.7611315489027021,-23.886845109729794,ITM,2,37
PG,2025-05-09,PG251017C00125000,PG,2025-10-17 20:00:00,call,125,2025-02-21 14:30:00,161,2025-05-09 20:00:00,34.9,11,35.425,35.95,10,36.2,1,0,True,32.66,2.765,157.66,False,1.0500000000000043,0.02964008468595637,0.7928453634403146,-20.715463655968538,ITM,2,37
PG,2025-05-09,PG251017C00130000,PG,2025-10-17 20:00:00,call,130,2025-02-21 14:30:00,161,2025-05-09 20:00:00,30.35,10,30.75,31.15,17,31.85,23,0,True,27.66,3.09,157.66,False,0.7999999999999972,0.026016260162601532,0.8245591779779272,-17.544082202207278,ITM,2,37
PG,2025-05-09,PG251017C00135000,PG,2025-10-17 20:00:00,call,135,2025-02-21 14:30:00,161,2025-05-09 20:00:00,26.0,10,26.35,26.7,11,30.3,4,0,True,22.66,3.69,157.66,False,0.6999999999999993,0.026565464895635646,0.8562729925155398,-14.372700748446022,ITM,2,37
PG,2025-05-09,PG251017C00140000,PG,2025-10-17 20:00:00,call,140,2025-02-21 14:30:00,161,2025-05-09 20:00:00,21.75,10,22.6,23.45,236,24.0,22,0,True,17.66,4.94,157.66,False,1.6999999999999993,0.07522123893805306,0.8879868070531524,-11.201319294684762,ITM,2,37
PG,2025-05-09,PG251017C00145000,PG,2025-10-17 20:00:00,call,145,2025-02-21 14:30:00,161,2025-05-09 20:00:00,17.85,12,18.65,19.45,236,19.45,39,0,True,12.66,5.99,157.66,False,1.5999999999999979,0.08579088471849855,0.9197006215907649,-8.029937840923504,ITM,2,37
PG,2025-05-09,PG251017C00150000,PG,2025-10-17 20:00:00,call,150,2025-02-21 14:30:00,161,2025-05-09 20:00:00,14.2,10,14.5,14.8,13,14.87,43,3,True,7.66,6.84,157.66,False,0.6000000000000014,0.04137931034482768,0.9514144361283775,-4.858556387162246,ITM,2,37
PG,2025-05-09,PG251017C00155000,PG,2025-10-17 20:00:00,call,155,2025-02-21 14:30:00,161,2025-05-09 20:00:00,11.0,21,11.25,11.5,10,11.67,72,1,True,2.66,8.59,157.66,False,0.5,0.044444444444444446,0.9831282506659901,-1.6871749334009873,ATM,2,37
PG,2025-05-09,PG251017C00160000,PG,2025-10-17 20:00:00,call,160,2025-02-21 14:30:00,161,2025-05-09 20:00:00,8.25,28,8.425,8.6,10,8.59,1048,3,False,0.0,8.425,157.66,False,0.34999999999999964,0.04154302670623141,1.0148420652036028,1.484206520360271,ATM,2,37
PG,2025-05-09,PG251017C00165000,PG,2025-10-17 20:00:00,call,165,2025-02-21 14:30:00,161,2025-05-09 20:00:00,5.9,61,6.325,6.75,718,6.0,278,436,False,0.0,6.325,157.66,False,0.8499999999999996,0.13438735177865607,1.0465558797412153,4.65558797412153,OTM,2,37
PG,2025-05-09,PG251017C00170000,PG,2025-10-17 20:00:00,call,170,2025-02-21 14:30:00,161,2025-05-09 20:00:00,3.95,43,4.05,4.15,15,4.1,682,27,False,0.0,4.05,157.66,False,0.20000000000000018,0.04938271604938276,1.078269694278828,7.826969427882788,OTM,2,37
PG,2025-05-09,PG251017C00175000,PG,2025-10-17 20:00:00,call,175,2025-02-21 14:30:00,161,2025-05-09 20:00:00,2.52,22,2.625,2.73,27,2.6,437,31,False,0.0,2.625,157.66,False,0.20999999999999996,0.07999999999999999,1.1099835088164405,10.998350881644047,OTM,2,37
PG,2025-05-09,PG251017C00180000,PG,2025-10-17 20:00:00,call,180,2025-02-21 14:30:00,161,2025-05-09 20:00:00,1.54,34,1.705,1.87,38,1.66,691,54,False,0.0,1.705,157.66,False,0.33000000000000007,0.19354838709677422,1.141697323354053,14.169732335405305,OTM,2,37
PG,2025-05-09,PG251017C00185000,PG,2025-10-17 20:00:00,call,185,2025-02-21 14:30:00,161,2025-05-09 20:00:00,0.91,30,0.98,1.05,16,1.09,665,41,False,0.0,0.98,157.66,False,0.14,0.14285714285714288,1.1734111378916656,17.341113789166563,OTM,2,37
PG,2025-05-09,PG251017C00190000,PG,2025-10-17 20:00:00,call,190,2025-02-21 14:30:00,161,2025-05-09 20:00:00,0.52,28,0.585,0.65,23,0.68,936,1,False,0.0,0.585,157.66,False,0.13,0.22222222222222224,1.2051249524292782,20.512495242927823,OTM,2,37
PG,2025-05-09,PG251017C00195000,PG,2025-10-17 20:00:00,call,195,2025-02-21 14:30:00,161,2025-05-09 20:00:00,0.28,101,0.39,0.5,307,0.48,141,0,False,0.0,0.39,157.66,False,0.21999999999999997,0.564102564102564,1.2368387669668908,23.68387669668908,OTM,2,37
PG,2025-05-09,PG251017C00200000,PG,2025-10-17 20:00:00,call,200,2025-02-21 14:30:00,161,2025-05-09 20:00:00,0.07,227,0.24,0.41,408,0.29,60,41,False,0.0,0.24,157.66,False,0.33999999999999997,1.4166666666666665,1.2685525815045033,26.85525815045034,OTM,2,37
PG,2025-05-09,PG251017C00210000,PG,2025-10-17 20:00:00,call,210,2025-02-21 14:30:00,161,2025-05-09 20:00:00,0.0,0,0.41,0.82,695,0.49,148,0,False,0.0,0.41,157.66,True,0.82,2.0,1.3319802105797285,33.19802105797285,OTM,2,37
PG,2025-05-09,PG251017C00220000,PG,2025-10-17 20:00:00,call,220,2025-02-21 14:30:00,161,2025-05-09 20:00:00,0.0,0,0.55,1.1,323,0.36,4,0,False,0.0,0.55,157.66,True,1.1,2.0,1.3954078396549536,39.54078396549537,OTM,2,37
PG,2025-05-09,PG251017C00230000,PG,2025-10-17 20:00:00,call,230,2025-02-21 14:30:00,161,2025-05-09 20:00:00,0.0,0,0.375,0.75,268,0.0,0,0,False,0.0,0.375,157.66,True,0.75,2.0,1.458835468730179,45.88354687301789,OTM,2,37
PG,2025-05-09,PG251017C00240000,PG,2025-10-17 20:00:00,call,240,2025-02-21 14:30:00,161,2025-05-09 20:00:00,0.0,0,0.34,0.68,290,0.35,6,0,False,0.0,0.34,157.66,True,0.68,2.0,1.5222630978054041,52.226309780540404,OTM,2,37
PG,2025-05-09,PG251017C00250000,PG,2025-10-17 20:00:00,call,250,2025-02-25 14:30:00,161,2025-05-09 20:00:00,0.0,0,0.51,1.02,272,0.0,0,0,False,0.0,0.51,157.66,True,1.02,2.0,1.5856907268806293,58.56907268806293,OTM,2,37
PG,2025-05-09,PG251017P00085000,PG,2025-10-17 20:00:00,put,85,2025-04-14 13:30:00,161,2025-05-09 20:00:00,0.0,0,0.675,1.35,100,0.0,0,0,False,0.0,0.675,157.66,True,1.35,2.0,0.539134847139414,-46.08651528605861,OTM,2,37
PG,2025-05-09,PG251017P00090000,PG,2025-10-17 20:00:00,put,90,2025-02-25 14:30:00,161,2025-05-09 20:00:00,0.0,0,0.55,1.1,85,0.25,1,0,False,0.0,0.55,157.66,True,1.1,2.0,0.5708486616770265,-42.91513383229735,OTM,2,37
PG,2025-05-09,PG251017P00095000,PG,2025-10-17 20:00:00,put,95,2025-02-25 14:30:00,161,2025-05-09 20:00:00,0.04,48,0.595,1.15,102,0.0,0,0,False,0.0,0.595,157.66,False,1.1099999999999999,1.8655462184873948,0.6025624762146391,-39.74375237853609,OTM,2,37
PG,2025-05-09,PG251017P00100000,PG,2025-10-17 20:00:00,put,100,2025-02-25 14:30:00,161,2025-05-09 20:00:00,0.08,45,0.615,1.15,94,0.0,0,0,False,0.0,0.615,157.66,False,1.0699999999999998,1.7398373983739834,0.6342762907522517,-36.57237092477483,OTM,2,37
PG,2025-05-09,PG251017P00105000,PG,2025-10-17 20:00:00,put,105,2025-02-25 14:30:00,161,2025-05-09 20:00:00,0.14,45,0.57,1.0,74,0.0,0,0,False,0.0,0.57,157.66,False,0.86,1.5087719298245614,0.6659901052898642,-33.40098947101357,OTM,2,37
PG,2025-05-09,PG251017P00110000,PG,2025-10-17 20:00:00,put,110,2025-02-21 14:30:00,161,2025-05-09 20:00:00,0.23,95,0.79,1.35,84,0.63,1,0,False,0.0,0.79,157.66,False,1.12,1.4177215189873418,0.6977039198274768,-30.229608017252314,OTM,2,37
PG,2025-05-09,PG251017P00115000,PG,2025-10-17 20:00:00,put,115,2025-02-21 14:30:00,161,2025-05-09 20:00:00,0.69,18,0.885,1.08,234,0.89,51,0,False,0.0,0.885,157.66,False,0.3900000000000001,0.4406779661016951,0.7294177343650895,-27.058226563491054,OTM,2,37
PG,2025-05-09,PG251017P00120000,PG,2025-10-17 20:00:00,put,120,2025-02-21 14:30:00,161,2025-05-09 20:00:00,0.93,12,0.99,1.05,16,0.9,84,1,False,0.0,0.99,157.66,False,0.12,0.12121212121212122,0.7611315489027021,-23.886845109729794,OTM,2,37
PG,2025-05-09,PG251017P00125000,PG,2025-10-17 20:00:00,put,125,2025-02-21 14:30:00,161,2025-05-09 20:00:00,1.23,16,1.32,1.41,44,1.34,73,3,False,0.0,1.32,157.66,False,0.17999999999999994,0.1363636363636363,0.7928453634403146,-20.715463655968538,OTM,2,37
PG,2025-05-09,PG251017P00130000,PG,2025-10-17 20:00:00,put,130,2025-02-21 14:30:00,161,2025-05-09 20:00:00,1.63,72,1.665,1.7,1,1.72,1258,11,False,0.0,1.665,157.66,False,0.07000000000000006,0.04204204204204208,0.8245591779779272,-17.544082202207278,OTM,2,37
PG,2025-05-09,PG251017P00135000,PG,2025-10-17 20:00:00,put,135,2025-02-21 14:30:00,161,2025-05-09 20:00:00,2.15,11,2.32,2.49,12,2.24,123,2,False,0.0,2.32,157.66,False,0.3400000000000003,0.1465517241379312,0.8562729925155398,-14.372700748446022,OTM,2,37
PG,2025-05-09,PG251017P00140000,PG,2025-10-17 20:00:00,put,140,2025-02-21 14:30:00,161,2025-05-09 20:00:00,2.84,23,2.945,3.05,20,2.89,490,33,False,0.0,2.945,157.66,False,0.20999999999999996,0.07130730050933785,0.8879868070531524,-11.201319294684762,OTM,2,37
PG,2025-05-09,PG251017P00145000,PG,2025-10-17 20:00:00,put,145,2025-02-21 14:30:00,161,2025-05-09 20:00:00,3.8,80,3.9,4.0,14,3.86,663,148,False,0.0,3.9,157.66,False,0.20000000000000018,0.05128205128205133,0.9197006215907649,-8.029937840923504,OTM,2,37
PG,2025-05-09,PG251017P00150000,PG,2025-10-17 20:00:00,put,150,2025-02-21 14:30:00,161,2025-05-09 20:00:00,5.05,79,5.175,5.3,17,5.15,659,16,False,0.0,5.175,157.66,False,0.25,0.04830917874396135,0.9514144361283775,-4.858556387162246,OTM,2,37
PG,2025-05-09,PG251017P00155000,PG,2025-10-17 20:00:00,put,155,2025-02-21 14:30:00,161,2025-05-09 20:00:00,6.7,87,7.0,7.3,17,6.8,953,28,False,0.0,7.0,157.66,False,0.5999999999999996,0.08571428571428566,0.9831282506659901,-1.6871749334009873,ATM,2,37
PG,2025-05-09,PG251017P00160000,PG,2025-10-17 20:00:00,put,160,2025-02-21 14:30:00,161,2025-05-09 20:00:00,7.85,285,8.6,9.35,18,8.9,492,67,True,2.34,6.26,157.66,False,1.5,0.1744186046511628,1.0148420652036028,1.484206520360271,ATM,2,37
PG,2025-05-09,PG251017P00165000,PG,2025-10-17 20:00:00,put,165,2025-02-21 14:30:00,161,2025-05-09 20:00:00,10.5,341,11.2,11.9,10,11.15,426,1,True,7.34,3.86,157.66,False,1.4000000000000004,0.12500000000000003,1.0465558797412153,4.65558797412153,ITM,2,37
PG,2025-05-09,PG251017P00170000,PG,2025-10-17 20:00:00,put,170,2025-02-21 14:30:00,161,2025-05-09 20:00:00,13.65,314,14.4,15.15,13,13.6,152,0,True,12.34,2.06,157.66,False,1.5,0.10416666666666666,1.078269694278828,7.826969427882788,ITM,2,37
PG,2025-05-09,PG251017P00175000,PG,2025-10-17 20:00:00,put,175,2025-02-21 14:30:00,161,2025-05-09 20:00:00,17.25,326,18.425,19.6,237,17.0,305,0,True,17.34,1.085,157.66,False,2.3500000000000014,0.1275440976933515,1.1099835088164405,10.998350881644047,ITM,2,37
PG,2025-05-09,PG251017P00180000,PG,2025-10-17 20:00:00,put,180,2025-02-21 14:30:00,161,2025-05-09 20:00:00,22.35,10,22.75,23.15,16,21.28,46,0,True,22.34,0.41,157.66,False,0.7999999999999972,0.03516483516483504,1.141697323354053,14.169732335405305,ITM,2,37
PG,2025-05-09,PG251017P00185000,PG,2025-10-17 20:00:00,put,185,2025-02-21 14:30:00,161,2025-05-09 20:00:00,26.05,77,27.35,28.65,70,25.8,6,0,True,27.34,0.01,157.66,False,2.599999999999998,0.0950639853747714,1.1734111378916656,17.341113789166563,ITM,2,37
PG,2025-05-09,PG251017P00190000,PG,2025-10-17 20:00:00,put,190,2025-02-21 14:30:00,161,2025-05-09 20:00:00,31.65,77,32.45,33.25,72,21.75,0,0,True,32.34,0.11,157.66,False,1.6000000000000014,0.049306625577812055,1.2051249524292782,20.512495242927823,ITM,2,37
PG,2025-05-09,PG251017P00195000,PG,2025-10-17 20:00:00,put,195,2025-02-21 14:30:00,161,2025-05-09 20:00:00,35.95,72,37.475,39.0,72,20.2,0,0,True,37.34,0.135,157.66,False,3.049999999999997,0.08138759172781847,1.2368387669668908,23.68387669668908,ITM,2,37
PG,2025-05-09,PG251017P00200000,PG,2025-10-17 20:00:00,put,200,2025-02-21 14:30:00,161,2025-05-09 20:00:00,41.0,72,42.4,43.8,72,0.0,0,0,True,42.34,0.06,157.66,False,2.799999999999997,0.06603773584905653,1.2685525815045033,26.85525815045034,ITM,2,37
PG,2025-05-09,PG251017P00210000,PG,2025-10-17 20:00:00,put,210,2025-02-21 14:30:00,161,2025-05-09 20:00:00,51.3,70,52.725,54.15,70,0.0,0,0,True,52.34,0.385,157.66,False,2.8500000000000014,0.05405405405405408,1.3319802105797285,33.19802105797285,ITM,2,37
PG,2025-05-09,PG251017P00220000,PG,2025-10-17 20:00:00,put,220,2025-02-21 14:30:00,161,2025-05-09 20:00:00,61.0,70,62.225,63.45,70,0.0,0,0,True,62.34,0.115,157.66,False,2.450000000000003,0.03937324226597031,1.3954078396549536,39.54078396549537,ITM,2,37
PG,2025-05-09,PG251017P00230000,PG,2025-10-17 20:00:00,put,230,2025-02-21 14:30:00,161,2025-05-09 20:00:00,71.35,70,72.5,73.65,70,0.0,0,0,True,72.34,0.16,157.66,False,2.3000000000000114,0.03172413793103464,1.458835468730179,45.88354687301789,ITM,2,37
PG,2025-05-09,PG251017P00240000,PG,2025-10-17 20:00:00,put,240,2025-02-21 14:30:00,161,2025-05-09 20:00:00,80.6,70,82.125,83.65,70,0.0,0,0,True,82.34,0.215,157.66,False,3.0500000000000114,0.03713850837138522,1.5222630978054041,52.226309780540404,ITM,2,37
