ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,iv,delta,gamma,theta,vega
PG,2025-05-07,PG250606C00090000,PG,2025-06-06 16:00:00 -04:00,call,90,2025-04-25 09:30:00 -04:00,30,2025-05-07 16:00:00 -04:00,68.1,72,69.525,70.95,72,0.0,0,0,True,69.29,0.235,159.29,,,,,
PG,2025-05-07,PG250606C00095000,PG,2025-06-06 16:00:00 -04:00,call,95,2025-04-24 09:30:00 -04:00,30,2025-05-07 16:00:00 -04:00,63.15,72,64.575,66.0,72,0.0,0,0,True,64.29,0.285,159.29,,,,,
PG,2025-05-07,PG250606C00100000,PG,2025-06-06 16:00:00 -04:00,call,100,2025-04-24 09:30:00 -04:00,30,2025-05-07 16:00:00 -04:00,57.9,71,59.425,60.95,73,0.0,0,0,True,59.29,0.135,159.29,,,,,
PG,2025-05-07,PG250606C00105000,PG,2025-06-06 16:00:00 -04:00,call,105,2025-04-24 09:30:00 -04:00,30,2025-05-07 16:00:00 -04:00,53.75,71,54.65,55.55,76,0.0,0,0,True,54.29,0.36,159.29,,,,,
PG,2025-05-07,PG250606C00110000,PG,2025-06-06 16:00:00 -04:00,call,110,2025-04-24 09:30:00 -04:00,30,2025-05-07 16:00:00 -04:00,48.45,71,49.65,50.85,71,0.0,0,0,True,49.29,0.36,159.29,,,,,
PG,2025-05-07,PG250606C00115000,PG,2025-06-06 16:00:00 -04:00,call,115,2025-04-24 09:30:00 -04:00,30,2025-05-07 16:00:00 -04:00,44.4,42,44.8,45.2,57,0.0,0,0,True,44.29,0.51,159.29,,,,,
PG,2025-05-07,PG250606C00120000,PG,2025-06-06 16:00:00 -04:00,call,120,2025-04-24 09:30:00 -04:00,30,2025-05-07 16:00:00 -04:00,39.4,35,39.775,40.15,42,0.0,0,0,True,39.29,0.485,159.29,,,,,
PG,2025-05-07,PG250606C00125000,PG,2025-06-06 16:00:00 -04:00,call,125,2025-04-24 09:30:00 -04:00,30,2025-05-07 16:00:00 -04:00,34.45,28,34.825,35.2,36,0.0,0,0,True,34.29,0.535,159.29,,,,,
PG,2025-05-07,PG250606C00130000,PG,2025-06-06 16:00:00 -04:00,call,130,2025-04-24 09:30:00 -04:00,30,2025-05-07 16:00:00 -04:00,29.5,23,29.925,30.35,61,0.0,0,0,True,29.29,0.635,159.29,,,,,
PG,2025-05-07,PG250606C00135000,PG,2025-06-06 16:00:00 -04:00,call,135,2025-04-24 09:30:00 -04:00,30,2025-05-07 16:00:00 -04:00,24.6,41,25.65,26.7,73,27.0,0,0,True,24.29,1.36,159.29,,,,,
PG,2025-05-07,PG250606C00140000,PG,2025-06-06 16:00:00 -04:00,call,140,2025-04-24 09:30:00 -04:00,30,2025-05-07 16:00:00 -04:00,19.55,74,20.05,20.55,48,0.0,0,0,True,19.29,0.76,159.29,,,,,
PG,2025-05-07,PG250606C00145000,PG,2025-06-06 16:00:00 -04:00,call,145,2025-04-24 09:30:00 -04:00,30,2025-05-07 16:00:00 -04:00,14.95,13,15.275,15.6,15,18.4,1,0,True,14.29,0.985,159.29,,,,,
PG,2025-05-07,PG250606C00150000,PG,2025-06-06 16:00:00 -04:00,call,150,2025-04-24 09:30:00 -04:00,30,2025-05-07 16:00:00 -04:00,9.4,154,10.55,11.7,140,10.57,2,1,True,9.29,1.26,159.29,,,,,
PG,2025-05-07,PG250606C00155000,PG,2025-06-06 16:00:00 -04:00,call,155,2025-04-24 09:30:00 -04:00,30,2025-05-07 16:00:00 -04:00,6.3,14,6.6,6.9,40,6.5,14,0,True,4.29,2.31,159.29,,,,,
PG,2025-05-07,PG250606C00160000,PG,2025-06-06 16:00:00 -04:00,call,160,2025-04-24 09:30:00 -04:00,30,2025-05-07 16:00:00 -04:00,3.15,1,3.275,3.4,12,3.15,76,12,False,0.0,3.275,159.29,,,,,
PG,2025-05-07,PG250606C00165000,PG,2025-06-06 16:00:00 -04:00,call,165,2025-04-24 09:30:00 -04:00,30,2025-05-07 16:00:00 -04:00,1.1,1,1.15,1.2,16,1.2,1196,140,False,0.0,1.15,159.29,,,,,
PG,2025-05-07,PG250606C00170000,PG,2025-06-06 16:00:00 -04:00,call,170,2025-04-24 09:30:00 -04:00,30,2025-05-07 16:00:00 -04:00,0.2,22,0.33,0.46,11,0.37,110,5,False,0.0,0.33,159.29,,,,,
PG,2025-05-07,PG250606C00175000,PG,2025-06-06 16:00:00 -04:00,call,175,2025-04-24 09:30:00 -04:00,30,2025-05-07 16:00:00 -04:00,0.0,0,1.11,2.22,301,0.35,24,0,False,0.0,1.11,159.29,,,,,
PG,2025-05-07,PG250606C00180000,PG,2025-06-06 16:00:00 -04:00,call,180,2025-04-24 09:30:00 -04:00,30,2025-05-07 16:00:00 -04:00,0.0,0,0.14,0.28,74,0.41,3,0,False,0.0,0.14,159.29,,,,,
PG,2025-05-07,PG250606C00185000,PG,2025-06-06 16:00:00 -04:00,call,185,2025-04-24 09:30:00 -04:00,30,2025-05-07 16:00:00 -04:00,0.0,0,1.075,2.15,107,0.4,1,0,False,0.0,1.075,159.29,,,,,
PG,2025-05-07,PG250606C00190000,PG,2025-06-06 16:00:00 -04:00,call,190,2025-04-24 09:30:00 -04:00,30,2025-05-07 16:00:00 -04:00,0.0,0,1.07,2.14,105,0.0,0,0,False,0.0,1.07,159.29,,,,,
PG,2025-05-07,PG250606C00195000,PG,2025-06-06 16:00:00 -04:00,call,195,2025-04-24 09:30:00 -04:00,30,2025-05-07 16:00:00 -04:00,0.0,0,1.07,2.14,99,0.0,0,0,False,0.0,1.07,159.29,,,,,
PG,2025-05-07,PG250606C00200000,PG,2025-06-06 16:00:00 -04:00,call,200,2025-04-24 09:30:00 -04:00,30,2025-05-07 16:00:00 -04:00,0.0,0,0.75,1.5,105,0.0,0,0,False,0.0,0.75,159.29,,,,,
PG,2025-05-07,PG250606C00205000,PG,2025-06-06 16:00:00 -04:00,call,205,2025-04-24 09:30:00 -04:00,30,2025-05-07 16:00:00 -04:00,0.0,0,1.065,2.13,100,0.0,0,0,False,0.0,1.065,159.29,,,,,
PG,2025-05-07,PG250606C00210000,PG,2025-06-06 16:00:00 -04:00,call,210,2025-04-24 09:30:00 -04:00,30,2025-05-07 16:00:00 -04:00,0.0,0,1.065,2.13,106,0.0,0,0,False,0.0,1.065,159.29,,,,,
