ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid
PG,2025-03-26,PG250919C00115000,PG,2025-09-19 20:00:00,call,115,2024-09-09 13:30:00,177,2025-03-26 20:00:00,51.15,76,52.15,53.15,35,58.53,4,0,True,51.58,0.57,166.58,False
PG,2025-03-26,PG250919C00120000,PG,2025-09-19 20:00:00,call,120,2024-09-09 13:30:00,177,2025-03-26 20:00:00,46.45,76,47.6,48.75,71,0.0,0,0,True,46.58,1.02,166.58,False
PG,2025-03-26,PG250919C00125000,PG,2025-09-19 20:00:00,call,125,2024-09-09 13:30:00,177,2025-03-26 20:00:00,41.7,76,42.65,43.6,29,42.0,56,0,True,41.58,1.07,166.58,False
PG,2025-03-26,PG250919C00130000,PG,2025-09-19 20:00:00,call,130,2024-09-09 13:30:00,177,2025-03-26 20:00:00,37.3,156,38.05,38.8,10,39.47,52,0,True,36.58,1.47,166.58,False
PG,2025-03-26,PG250919C00135000,PG,2025-09-19 20:00:00,call,135,2024-09-09 13:30:00,177,2025-03-26 20:00:00,32.8,71,33.4,34.0,10,30.05,7,0,True,31.58,1.82,166.58,False
PG,2025-03-26,PG250919C00140000,PG,2025-09-19 20:00:00,call,140,2024-09-09 13:30:00,177,2025-03-26 20:00:00,28.85,14,29.175,29.5,10,28.75,59,0,True,26.58,2.595,166.58,False
PG,2025-03-26,PG250919C00145000,PG,2025-09-19 20:00:00,call,145,2024-09-09 13:30:00,177,2025-03-26 20:00:00,24.1,258,24.6,25.1,11,24.4,54,0,True,21.58,3.02,166.58,False
PG,2025-03-26,PG250919C00150000,PG,2025-09-19 20:00:00,call,150,2024-09-09 13:30:00,177,2025-03-26 20:00:00,19.95,291,20.45,20.95,11,20.2,44,11,True,16.58,3.87,166.58,False
PG,2025-03-26,PG250919C00155000,PG,2025-09-19 20:00:00,call,155,2024-09-09 13:30:00,177,2025-03-26 20:00:00,16.1,21,16.525,16.95,11,15.65,245,10,True,11.58,4.945,166.58,False
PG,2025-03-26,PG250919C00160000,PG,2025-09-19 20:00:00,call,160,2024-09-09 13:30:00,177,2025-03-26 20:00:00,12.9,34,13.1,13.3,17,11.5,278,3,True,6.58,6.52,166.58,False
